mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension,target
19.8,21.56,129.7,1230.0,0.09383,0.1306,0.4504089798519882,0.5623968680234253,0.2094,0.05581,0.9999999999999999,1.186,0.9999999999999999,0.9999999999999998,0.006804,0.03169,0.03446,0.01712,0.01897,0.004045,0.6332266097474208,28.64,0.5970914886199512,1.0,0.1353,0.3235,0.3617,0.182,0.307,0.08255,0
19.53,32.47,128.0,1223.0,0.0842,0.113,0.40543890088877865,0.42948199437020745,0.1428,0.05313,0.8515227565624363,1.321,0.7586338850090883,0.9999999999999998,0.005539,0.02644,0.02664,0.01078,0.01332,0.002256,0.7104233368907861,45.41,0.6463967329050251,1.0,0.1408,0.4097,0.3995,0.1625,0.2713,0.07568,0
13.65,13.16,87.88,568.9,0.09646,0.08711,0.13767217874721147,0.16585239589736955,0.136,0.06344,0.13389405141423047,0.4336,0.121304888548742,0.13347943273130305,0.004133,0.01695,0.01652,0.006659,0.01371,0.002735,0.26360725720384204,16.35,0.24553015588425714,0.29739989154322577,0.1311,0.2474,0.1759,0.08056,0.238,0.08718,1
13.56,13.9,88.59,561.3,0.1051,0.1192,0.2783187564179738,0.28802536642184623,0.1962,0.06303,0.19724615071559384,0.4981,0.23993112025255908,0.17919846847527646,0.005851,0.02314,0.02544,0.00836,0.01842,0.002918,0.2508004268943437,17.13,0.2524528113949898,0.28621171903987214,0.1376,0.2698,0.2577,0.0909,0.3065,0.08177,1
10.18,17.53,65.12,313.1,0.1061,0.08502,0.06260401543854678,0.1239201475393924,0.191,0.06908,0.1834090754934545,1.217,0.16913804649382952,0.10388170986674727,0.007899,0.014,0.008534,0.007624,0.02637,0.003761,0.1152614727854856,22.84,0.10722645550077192,0.10868510431829212,0.1406,0.144,0.06572,0.05575,0.3055,0.08797,1
15.75,20.25,102.6,761.3,0.1025,0.1204,0.4061470911086717,0.4181576989031612,0.1935,0.06303,0.31988062131180894,0.9209,0.2845116234573807,0.3197561651426988,0.004766,0.02374,0.02384,0.008637,0.01772,0.003131,0.4137317680540732,30.29,0.3759649384929529,0.5153409253075321,0.1552,0.448,0.3976,0.1479,0.3993,0.1064,0
13.27,17.02,84.55,546.4,0.08445,0.04994,0.12584540207499734,0.15892839809751838,0.1496,0.05674,0.2458115715932985,0.8907,0.2462450971013106,0.22516939973299074,0.006032,0.01104,0.02259,0.009057,0.01482,0.002496,0.256492351476343,23.6,0.24119727078041736,0.29888403687530324,0.1276,0.1311,0.1786,0.09678,0.2506,0.07623,1
14.34,13.47,92.51,641.2,0.09906,0.07624,0.20268404093339468,0.2978613259132236,0.2075,0.05448,0.5568744488909991,0.8121,0.5751458911317324,0.5225320537041236,0.007089,0.01428,0.0236,0.01286,0.02266,0.001463,0.31447883315546066,16.9,0.298769859056726,0.3927276878728202,0.1297,0.1525,0.1632,0.1087,0.3062,0.06072,1
10.44,15.46,66.62,329.6,0.1053,0.07722,0.02352253815374809,0.07868767593101889,0.1788,0.0645,0.1082547649732076,0.9027,0.08629101693293789,0.06370437542507368,0.006513,0.008061,0.002817,0.004972,0.01502,0.002821,0.12771255780860902,19.8,0.11484635689028339,0.11998744184719012,0.1341,0.1153,0.02639,0.04464,0.2615,0.08269,1
15.0,15.51,97.45,684.5,0.08371,0.1096,0.23033886902021877,0.24460478208820013,0.1881,0.05907,0.16319609306111374,0.4966,0.2906342676743518,0.1647144764351747,0.004119,0.03207,0.03644,0.01155,0.01391,0.003204,0.3016720028459623,19.31,0.31769510433786546,0.35562405457088225,0.1136,0.3627,0.3402,0.1379,0.2954,0.08362,1
12.62,23.97,81.35,496.4,0.07903,0.07529,0.19255692078892386,0.13175008897660725,0.1514,0.06019,0.1809672386895476,1.066,0.1316368506648809,0.14745963374392304,0.005169,0.02294,0.03016,0.008691,0.01365,0.003407,0.22305229455709707,31.31,0.20050799342596742,0.2504780660444673,0.1227,0.3454,0.3911,0.118,0.2826,0.09585,1
12.83,22.33,85.26,503.2,0.1088,0.1799,0.600191211359371,0.44397709256802675,0.2123,0.07254,0.2639896900223835,1.069,0.2869989476705252,0.23083704879216102,0.006983,0.03858,0.04683,0.01499,0.0168,0.005617,0.2586268231945926,30.15,0.2733701877583545,0.2972857265176813,0.1777,0.5343,0.6282,0.1977,0.3407,0.12301,0
17.05,19.08,113.4,895.0,0.1141,0.1572,0.6763216599978753,0.7053418319474554,0.2131,0.06325,0.2501526148002442,0.679,0.26710035396536874,0.31711126224841935,0.005532,0.02008,0.03055,0.01384,0.01177,0.002336,0.4147990039131981,24.89,0.4138154290552319,0.5729942632074665,0.1703,0.3934,0.5018,0.2543,0.3109,0.09061,0
11.32,27.08,71.76,395.7,0.06883,0.03813,0.057823731454268605,0.020221956191154113,0.1869,0.05628,0.012887472020619933,0.8927,0.05778245479766572,0.022708380563742164,0.003653,0.01647,0.01633,0.003125,0.01537,0.002052,0.14763429384560656,33.75,0.14647143782060856,0.1524673916145789,0.09203,0.1432,0.1089,0.02083,0.2849,0.07087,1
11.22,33.81,70.79,386.8,0.0778,0.03574,0.017587904111044224,0.041634581162843375,0.1845,0.05828,0.1524791426439666,1.647,0.1400554864632163,0.10904556789843575,0.004359,0.006813,0.003223,0.003419,0.01916,0.002534,0.15759516186410527,41.78,0.1395985855869316,0.16308473899021037,0.09994,0.06885,0.02318,0.03002,0.2911,0.07307,1
20.51,27.81,134.4,1319.0,0.09159,0.1074,0.5502638008569101,0.5396835668295209,0.1448,0.05592,0.5595876008953401,1.189,0.5759112216588539,0.7960905816267413,0.00502,0.02062,0.03457,0.01091,0.01298,0.002887,0.5884027036641764,37.38,0.5592409980576722,0.9628678254416758,0.1223,0.2761,0.4146,0.1563,0.2437,0.08328,0
9.567,15.91,60.21,279.6,0.08464,0.04087,0.058496512163167015,0.10787200310609249,0.1551,0.06403,0.14067693142508306,0.8301,0.08763034535540035,0.07352830046096881,0.01164,0.0104,0.01186,0.009623,0.02383,0.00354,0.09178228388473852,19.16,0.07634842372628114,0.08602334674772383,0.1504,0.09515,0.07161,0.07222,0.2757,0.08178,1
14.03,21.25,89.79,603.4,0.0907,0.06945,0.051768705074182915,0.12269065260297023,0.1517,0.05835,0.19995930271993492,1.503,0.1741126949201186,0.19229703518980326,0.007389,0.01383,0.007302,0.01004,0.01263,0.002925,0.2632515119174671,30.28,0.23835848398824644,0.3027085652310415,0.1287,0.1513,0.06231,0.07963,0.2226,0.07617,1
23.21,26.97,153.5,1326.3000000000002,0.09509,0.1682,0.6904854643957365,0.8004659138706444,0.1909,0.06309,0.9999999999999999,0.9635,0.9999999999999999,0.9999999999999998,0.006428,0.02863,0.04497,0.01716,0.0159,0.003053,0.8210601209533973,34.51,0.7748891877085513,1.0,0.1481,0.4126,0.582,0.2593,0.3103,0.08677,0
20.48,21.46,132.5,1306.0,0.08355,0.08348,0.32017279841365387,0.3896851845860162,0.1467,0.05177,0.7812521196500033,1.041,0.839376255620396,0.9659941056449786,0.007959,0.03133,0.04257,0.01671,0.01341,0.003933,0.5795090715048025,26.17,0.5542606703521091,0.8932271598595771,0.1228,0.2311,0.3158,0.1445,0.2238,0.07127,0
14.22,27.85,92.55,623.9,0.08223,0.1039,0.3905669062710243,0.28524282524994343,0.1342,0.06129,0.30373736688597974,2.324,0.2579163876399119,0.29166981536058845,0.006307,0.02845,0.0385,0.01011,0.01185,0.003589,0.2781928139452152,40.54,0.259425270182778,0.3303935839255644,0.1081,0.2426,0.3064,0.08219,0.189,0.07796,1
17.46,39.28,113.4,920.6,0.09812,0.1298,0.5017527707942352,0.5701620992008284,0.1809,0.05966,0.5766804585226887,0.8561,0.429541758346886,0.5314743444419255,0.00486,0.02785,0.02602,0.01374,0.01226,0.002759,0.5186766275346852,44.87,0.4521639523880671,0.6980049661786112,0.1365,0.3735,0.3241,0.2066,0.2853,0.08496,0
13.64,15.6,87.38,575.3,0.09423,0.0663,0.1666017492298431,0.2414339793574272,0.1717,0.0566,0.2885437156616699,0.6612,0.23706113077585378,0.2567822867074737,0.00647,0.01248,0.0181,0.01103,0.01898,0.001794,0.2461757381714692,19.05,0.21764032073310424,0.28438507863116136,0.1278,0.1291,0.1533,0.09222,0.253,0.0651,1
12.42,15.04,78.61,476.5,0.07926,0.03393,0.037286215077369775,0.07169896787135602,0.1546,0.05754,0.005154988808247968,0.6745,0.0,0.02775888561424722,0.003265,0.00493,0.006493,0.003762,0.0172,0.00136,0.18747776591960152,20.37,0.1665421584740276,0.20446956075006423,0.1037,0.07776,0.06243,0.04052,0.2901,0.06783,1
11.3,18.19,73.93,389.4,0.09592,0.1325,0.5481392301972309,0.18468308150257226,0.2054,0.07669,0.17811842908498945,1.642,0.3084282024299244,0.1207587092873876,0.006663,0.05914,0.08249,0.01314,0.01995,0.008023,0.16542155816435433,27.96,0.18302704317944118,0.16422638924565458,0.1347,0.4848,0.7436,0.1218,0.3308,0.12301,1
13.75,23.77,88.54,590.0,0.08043,0.06807,0.16631847314188586,0.15168084899860876,0.1773,0.05429,0.43844536390151245,1.057,0.39644121304888547,0.41723972896042727,0.004351,0.02667,0.03371,0.01007,0.02598,0.003087,0.2518676627534685,26.34,0.23701379550774443,0.2972857265176813,0.09368,0.1442,0.1359,0.06106,0.2663,0.06321,1
19.4,23.5,129.1,1155.0,0.1027,0.1558,0.7255408802804432,0.5750153686867053,0.1978,0.06,0.5599945736959913,1.802,0.6275710322395484,0.6751807350311091,0.01061,0.03252,0.03915,0.01559,0.02186,0.003949,0.4880825329064389,30.53,0.4705911648986503,0.7031423923281104,0.1463,0.2968,0.3458,0.1564,0.292,0.07614,0
10.48,19.86,66.72,337.7,0.107,0.05971,0.1710633476151694,0.198660497621898,0.1737,0.0644,0.3532523909652038,2.43415,0.33674543193341616,0.20678102722990502,0.012611500000000001,0.01386,0.01865,0.01133,0.03476,0.00356,0.12628957666310925,29.46,0.11589222570845165,0.12421154779233384,0.1515,0.1026,0.1181,0.06736,0.2883,0.07748,1
13.2,17.43,84.13,541.6,0.07215,0.04524,0.1535356396728161,0.07150483709192094,0.1487,0.05635,0.06986366411178185,1.601,0.0221945852865206,0.08511549409305022,0.006261,0.01569,0.03079,0.005383,0.01962,0.00225,0.21380291711134825,27.82,0.1886050102096718,0.23791991323458062,0.1101,0.1508,0.2298,0.0497,0.2767,0.07198,1
12.89,14.11,84.95,512.2,0.0876,0.1346,0.48652668106653435,0.2575468340505388,0.1596,0.06409,0.12344841619751748,0.4402,0.31302018559265277,0.12025491825990581,0.005501,0.05592,0.08158,0.0137,0.01266,0.007555,0.2298114549982213,17.7,0.27187608944668556,0.25909752547307136,0.1254,0.5849,0.7727,0.1561,0.2639,0.1178,1
10.65,25.22,68.01,347.0,0.09657,0.07234,0.08423922665627985,0.10450706959588446,0.1897,0.06329,0.18747880349996607,1.493,0.14158614751745913,0.12390740320914886,0.007189,0.01035,0.01081,0.006245,0.02158,0.002619,0.1536819637139808,35.19,0.13730763484237268,0.15440819704883407,0.1499,0.1398,0.1125,0.06136,0.3409,0.08147,1
11.52,14.93,73.87,406.3,0.1013,0.07808,0.15325236358485886,0.18953635098844926,0.1883,0.06168,0.19629654751407447,1.038,0.17774801492394526,0.148845059069498,0.006662,0.01228,0.02105,0.01006,0.01677,0.002784,0.16791177516897904,21.19,0.15175058518850537,0.1750149841596027,0.1389,0.1582,0.1804,0.09608,0.2664,0.07809,1
20.94,23.56,138.9,1326.3000000000002,0.1007,0.1606,0.9603059381749937,0.8477044035331803,0.2205,0.05898,0.9999999999999999,0.8208,0.9999999999999999,0.9999999999999998,0.005283,0.03908,0.08249,0.01864,0.02401,0.005002,0.6278904304517964,27.0,0.5721898500921361,1.0,0.1211,0.3172,0.6991,0.2105,0.3126,0.07849,0
11.5,18.45,73.28,407.4,0.09345,0.05991,0.09341029000389503,0.13388552755039315,0.1834,0.05934,0.38146917181035067,0.8429,0.36869798144073473,0.25426333157006475,0.00638,0.01065,0.01245,0.009175,0.02292,0.001461,0.17929562433297763,22.46,0.1629065192489666,0.184776093843651,0.1183,0.1049,0.08105,0.06544,0.274,0.06487,1
19.73,19.82,130.7,1206.0,0.1062,0.1849,0.8558478807407668,0.6302779305658913,0.1733,0.06697,0.8880146510208234,0.78,0.6424949775184158,0.9999999999999998,0.008482,0.05057,0.068,0.01971,0.01467,0.007259,0.6172180718605479,25.59,0.5447980477115395,0.9976881582327253,0.171,0.5955,0.7855000000000001,0.2507,0.2749,0.12301,0
17.3,17.08,113.0,928.2,0.1008,0.1041,0.44828440919230894,0.5405248002070729,0.1813,0.05613,0.2683307332293292,0.8568,0.2747536592365828,0.3378926421320436,0.004757,0.01503,0.02332,0.01262,0.01394,0.002362,0.42404838135894707,25.09,0.40086657702076806,0.5918314924222965,0.1416,0.2405,0.3378,0.1857,0.3138,0.08113,0
19.45,19.33,126.5,1169.0,0.1035,0.1188,0.488297156616267,0.5559258420422559,0.1776,0.05647,0.6571254154514006,0.6342,0.5816512006122644,0.8085594095569159,0.004649,0.018,0.02749,0.01267,0.01365,0.00255,0.6321593738882959,24.57,0.5612331291398973,1.0,0.1497,0.3161,0.4317,0.1999,0.3379,0.0895,0
13.96,17.05,91.43,602.4,0.1096,0.1279,0.3466237031266598,0.3394700229721423,0.1908,0.0613,0.42528657668045844,0.8098,0.34554673299531236,0.36446761883170864,0.006351,0.02679,0.03119,0.01342,0.02062,0.002695,0.3009605122732124,22.07,0.28731510533393095,0.365784741844336,0.1512,0.3262,0.3209,0.1374,0.3068,0.07957,0
19.55,28.77,133.6,1207.0,0.0926,0.2063,0.6317056761446124,0.7402853722457697,0.1893,0.06232,0.9917927151868683,1.199,0.9999999999999999,0.9999999999999998,0.006356,0.04765,0.03863,0.01519,0.01936,0.005252,0.6090359302739239,36.27,0.6384282085761244,0.9936923823386705,0.1281,0.5329,0.4251,0.1941,0.2818,0.1005,0
15.32,17.27,103.2,713.3,0.1335,0.2284,0.8668248291491093,0.803701426861229,0.2398,0.07596,0.7429966763887946,1.059,0.6321630154022768,0.6632156981284164,0.01015,0.04588,0.04983,0.02127,0.01884,0.008023,0.34863038064745644,22.66,0.3455849394890184,0.42446556497417015,0.1765,0.4503,0.4429,0.2229,0.3258,0.1191,0
15.66,23.2,110.2,773.5,0.1109,0.22861999999999996,1.0,0.8910602776070147,0.2495,0.07874999999999999,0.9999999999999999,2.43415,0.9999999999999999,0.9999999999999998,0.01236,0.05995,0.08232,0.025318,0.02337,0.006042,0.42404838135894707,31.64,0.4646147716519747,0.5941147929331849,0.1504,0.5172,0.6181,0.2462,0.3277,0.1019,0
15.53,33.56,103.7,744.9,0.1063,0.1639,0.6200205375163768,0.5435014721584108,0.2091,0.0665,0.17689751068303602,1.278,0.21926719602028122,0.20426207209249606,0.005345,0.02556,0.02889,0.01022,0.009947,0.003359,0.37566702241195293,49.54,0.377957069575178,0.4850871935382595,0.1883,0.5564,0.5703,0.2014,0.3512,0.1204,0
20.31,27.06,132.9,1288.0,0.1,0.1088,0.5378704720087815,0.6039408548225322,0.1814,0.05572,0.38825205182120326,1.033,0.35013871615804076,0.5735408952366559,0.005043,0.01578,0.02117,0.008185,0.01282,0.001892,0.5834222696549269,39.16,0.557248866975447,0.9468847218654566,0.1522,0.2945,0.3788,0.1697,0.3151,0.07999,0
17.35,23.06,111.0,933.1,0.08662,0.0629,0.10236889628554229,0.1835830070857735,0.1564,0.05307,0.39232177982771477,1.317,0.3482253898402372,0.4736643240383889,0.005726,0.01106,0.01246,0.007671,0.01411,0.001578,0.42404838135894707,31.47,0.38741969221574774,0.5895481919114081,0.124,0.1486,0.1211,0.08235,0.2452,0.06515,0
17.29,22.13,114.4,947.8,0.08999,0.1273,0.34336602811515166,0.4857799204063805,0.2108,0.05464,0.9812114223699381,1.633,0.9999999999999999,0.9999999999999998,0.006717,0.05981,0.04638,0.02149,0.02747,0.005838,0.4432586268231946,27.24,0.4357288709597092,0.6335017267460115,0.1134,0.2867,0.2298,0.1528,0.3067,0.07484,0
15.61,19.38,100.0,758.6,0.0784,0.05616,0.14903863177649515,0.18423010968389042,0.1547,0.05443,0.16048294105677272,0.9988,0.14866545489333205,0.1936824605153782,0.002826,0.009105,0.01311,0.005174,0.01013,0.001345,0.3550337958022056,31.67,0.32616166143732256,0.4586009076119531,0.1084,0.1807,0.226,0.08568,0.2683,0.06829,0
17.19,22.07,111.6,928.3,0.09726,0.08995,0.32084557912255224,0.4223638657909212,0.1867,0.0558,0.418910669470257,0.7383,0.39452788673108197,0.4863850474823044,0.004493,0.01206,0.02048,0.009875,0.01144,0.001575,0.4855923159018142,29.33,0.448677722994173,0.7139880697548306,0.1558,0.2567,0.3889,0.1984,0.3216,0.0757,0
20.73,31.12,135.7,1326.3000000000002,0.09469,0.1143,0.4840480152969086,0.559484906331899,0.1769,0.05674,0.9999999999999999,1.617,0.9999999999999999,0.9999999999999998,0.004551,0.01478,0.02143,0.00928,0.01367,0.002299,0.8737104233368908,47.16,0.8147318093530556,1.0,0.1401,0.2644,0.3442,0.1659,0.2868,0.08218,0
10.6,18.95,69.28,346.4,0.09688,0.1147,0.22616054672284971,0.1709645064224933,0.1922,0.06491,0.45987926473580676,1.197,0.5114321247488759,0.2556487568956397,0.00747,0.03581,0.03354,0.01365,0.03504,0.003318,0.1405193881181075,22.94,0.13880173315404154,0.13676970060222052,0.1213,0.2515,0.1916,0.07926,0.294,0.07587,1
13.59,21.84,87.16,561.0,0.07956,0.08259,0.14418752877022764,0.13860937651664676,0.1635,0.05859,0.30726446449162315,1.916,0.3509040466851622,0.2513665331620444,0.005436,0.02406,0.03099,0.009919,0.0203,0.003009,0.2443970117395945,30.04,0.235320484087853,0.27188400833404686,0.1005,0.173,0.1453,0.06189,0.2446,0.07024,1
12.87,16.21,82.38,512.2,0.09425,0.06219,0.13809709287914732,0.10450706959588446,0.201,0.05769,0.16685884826697414,1.219,0.15096144647469623,0.14405904430842084,0.005518,0.02178,0.02589,0.00633,0.02593,0.002157,0.21237993596584848,23.64,0.19353553463817919,0.23535120015983108,0.1256,0.1808,0.1992,0.0578,0.3604,0.07062,1
10.71,20.39,69.5,344.9,0.1082,0.1289,0.2991395488828299,0.18552431488012427,0.1668,0.06862,0.28257478125211954,1.489,0.2818329666124557,0.17554598352603337,0.008902,0.04785,0.07339,0.01745,0.02728,0.00761,0.13376022767698326,25.21,0.12998655311519502,0.12854981876302196,0.1335,0.255,0.2534,0.086,0.2605,0.08701,1
14.29,16.82,90.3,632.6,0.06429,0.02675,0.02567189547112354,0.040443912382308225,0.1508,0.05376,0.02536797124058876,0.7198,0.016626805701712405,0.049976069926194605,0.003492,0.00371,0.004826,0.003608,0.01536,0.001381,0.24831020988971897,20.65,0.21928382887594006,0.2850700687844279,0.08567,0.05036,0.03866,0.03333,0.2458,0.0612,1
11.29,13.04,72.23,388.0,0.09834,0.07608,0.11561205339754255,0.17827676578121465,0.1769,0.0627,0.10703384657125417,0.5293,0.07787238113460249,0.08020353157510265,0.006472,0.01122,0.01282,0.008849,0.01692,0.002817,0.1561721807186055,16.18,0.13875192987698587,0.15543568227873394,0.1358,0.1507,0.1275,0.0875,0.2733,0.08022,1
21.75,20.99,147.3,1326.3000000000002,0.09401,0.1961,0.7772387663326368,0.7040476267512215,0.1721,0.06194,0.9999999999999999,1.352,0.9999999999999999,0.9999999999999998,0.005687,0.0496,0.06329,0.01561,0.01924,0.004614,0.7207399501956598,28.18,0.7245878778823647,1.0,0.1272,0.4725,0.5807,0.1841,0.2833,0.08858,0
9.742,15.67,61.5,289.9,0.09037,0.04689,0.03905669062710243,0.09104733555505226,0.2081,0.06312,0.21284677474055488,1.409,0.18999330335788767,0.1207587092873876,0.012611500000000001,0.01067,0.008347,0.009472,0.01798,0.004261,0.10032017075773747,20.88,0.08805219383435431,0.0970402717127608,0.1467,0.0937,0.04043,0.05159,0.2841,0.08175,1
17.93,24.48,115.2,998.9,0.08855,0.07027,0.20179880315852833,0.30698547254667236,0.1538,0.0551,0.4201315878722105,1.433,0.384195924614943,0.49129701000025194,0.005444,0.01169,0.01622,0.008522,0.01419,0.002751,0.4621131270010673,34.69,0.4217839533841326,0.6477723549390644,0.1315,0.1806,0.208,0.1136,0.2504,0.07948,0
11.89,17.36,76.2,435.6,0.1225,0.0721,0.20994299068729858,0.4791147636457761,0.2015,0.05875,0.7185783083497252,2.293,0.6245097101310627,0.5294591803319983,0.012611500000000001,0.01489,0.01267,0.0191,0.02678,0.003002,0.15901814300960515,18.99,0.1446785198466059,0.16394097668179353,0.1359,0.08368,0.07153,0.08946,0.222,0.06033,1
11.33,14.16,71.79,396.6,0.09379,0.03872,0.005265394284904925,0.021567929595237328,0.1954,0.05821,0.1709285762734857,1.28,0.15459676647852288,0.1295750522683191,0.008426,0.008998,0.001487,0.003333,0.02358,0.001627,0.15190323728210597,18.99,0.1342696349419792,0.155721094842595,0.1259,0.07348,0.004955,0.01111,0.2758,0.06386,1
18.81,19.98,120.9,1102.0,0.08923,0.05884,0.2839842781771183,0.37810204807972314,0.155,0.04996,0.294105677270569,0.828,0.30728020663924227,0.3770623945187537,0.007571,0.01114,0.02623,0.01463,0.0193,0.001676,0.42796157950907154,24.3,0.3914039543801982,0.5998230442104062,0.1243,0.116,0.221,0.1294,0.2567,0.05737,0
13.59,17.84,86.24,572.3,0.07948,0.04052,0.07071279345632236,0.08011130164687613,0.1573,0.0552,0.19873838431798144,1.166,0.1771740170286042,0.19418625154285998,0.003741,0.005274,0.01065,0.005044,0.01344,0.001126,0.26929918178584134,26.1,0.24154589371980678,0.31618003824528357,0.105,0.07622,0.106,0.05185,0.2335,0.06263,1
13.85,15.18,88.99,587.4,0.09516,0.07688,0.15859919974505152,0.24013977416119328,0.211,0.05853,0.18503696669605915,0.9195,0.20529991390031566,0.15879493186226354,0.004235,0.01541,0.01457,0.01043,0.01528,0.001593,0.2508004268943437,21.74,0.23885651675880276,0.27673602191968494,0.1185,0.1724,0.1456,0.09993,0.2955,0.06912,1
19.16,26.6,126.2,1138.0,0.102,0.1453,0.6802167062072871,0.6253599508202027,0.1902,0.0622,0.7116597707386556,1.001,0.6819094996651678,0.7915564623794051,0.007392,0.02449,0.03988,0.01293,0.01435,0.003446,0.5617218071860547,35.9,0.5447980477115395,0.8783857065388019,0.1782,0.3841,0.5754,0.1872,0.3258,0.0972,0
11.74,14.02,74.24,427.3,0.07813,0.0434,0.07949435218299634,0.1787944478597082,0.2101,0.06113,0.6110018313776028,1.268,0.5663445900698364,0.3907907000176327,0.008034,0.01442,0.01514,0.01846,0.02921,0.002005,0.1913909640697261,18.26,0.1707754370237562,0.1989325570111597,0.1036,0.085,0.06735,0.0829,0.3101,0.06688,1
19.4,18.18,127.2,1145.0,0.1037,0.1442,0.5757586487730603,0.612417898857864,0.1893,0.05892,0.48755341518008544,0.9951,0.4105998278006313,0.5838686113000328,0.005654,0.02199,0.03059,0.01499,0.01623,0.001965,0.5642120241906794,28.65,0.5079436226903731,0.8235864942774782,0.1518,0.3749,0.4316,0.2252,0.359,0.07787,0
